Date,Close
7/22/2020,9.11
7/23/2020,9.11
7/24/2020,9.13
7/27/2020,9.17
7/28/2020,9.17
7/29/2020,9.2
7/30/2020,9.21
7/31/2020,9.19
8/3/2020,9.19
8/4/2020,9.21
8/5/2020,9.24
8/6/2020,9.25
8/7/2020,9.23
8/10/2020,9.22
8/11/2020,9.22
8/12/2020,9.23
8/13/2020,9.24
8/14/2020,9.25
8/17/2020,9.28
8/18/2020,9.3
8/19/2020,9.28
8/20/2020,9.28
8/21/2020,9.26
8/24/2020,9.25
8/25/2020,9.26
8/26/2020,9.28
8/27/2020,9.29
8/28/2020,9.34
8/31/2020,9.35
9/1/2020,9.35
9/2/2020,9.33
9/3/2020,9.32
9/4/2020,9.31
9/8/2020,9.26
9/9/2020,9.29
9/10/2020,9.28
9/11/2020,9.29
9/14/2020,9.31
9/15/2020,9.31
9/16/2020,9.32
9/17/2020,9.33
9/18/2020,9.33
9/21/2020,9.28
9/22/2020,9.26
9/23/2020,9.24
9/24/2020,9.23
9/25/2020,9.21
9/28/2020,9.24
9/29/2020,9.27
9/30/2020,9.28
10/1/2020,9.3
10/2/2020,9.3
10/5/2020,9.32
10/6/2020,9.3
10/7/2020,9.31
10/8/2020,9.32
10/9/2020,9.37
10/12/2020,9.38
10/13/2020,9.35
10/14/2020,9.36
10/15/2020,9.32
10/16/2020,9.33
10/19/2020,9.33
10/20/2020,9.35
10/21/2020,9.38
10/22/2020,9.37
10/23/2020,9.38
10/26/2020,9.38
10/27/2020,9.39
10/28/2020,9.34
10/29/2020,9.31
10/30/2020,9.31
11/2/2020,9.3
11/3/2020,9.36
11/4/2020,9.37
11/5/2020,9.46
11/6/2020,9.48
11/9/2020,9.47
11/10/2020,9.48
11/11/2020,9.46
11/12/2020,9.46
11/13/2020,9.47
11/16/2020,9.5
11/17/2020,9.51
11/18/2020,9.52
11/19/2020,9.53
11/20/2020,9.52
11/23/2020,9.51
11/24/2020,9.55
11/25/2020,9.56
11/27/2020,9.57
11/30/2020,9.55
12/1/2020,9.6
12/2/2020,9.61
12/3/2020,9.64
12/4/2020,9.64
12/7/2020,9.64
12/8/2020,9.63
12/9/2020,9.63
12/10/2020,9.65
12/11/2020,9.64
12/14/2020,9.66
12/15/2020,9.69
12/16/2020,9.7
12/17/2020,9.75
12/18/2020,9.74
12/21/2020,9.71
12/22/2020,9.67
12/23/2020,9.71
12/24/2020,9.72
12/28/2020,9.71
12/29/2020,9.74
12/30/2020,9.77
12/31/2020,9.77
1/4/2021,9.77
1/5/2021,9.82
1/6/2021,9.82
1/7/2021,9.79
1/8/2021,9.78
1/11/2021,9.73
1/12/2021,9.77
1/13/2021,9.75
1/14/2021,9.78
1/15/2021,9.74
1/19/2021,9.75
1/20/2021,9.78
1/21/2021,9.81
1/22/2021,9.77
1/25/2021,9.76
1/26/2021,9.78
1/27/2021,9.74
1/28/2021,9.75
1/29/2021,9.74
2/1/2021,9.72
2/2/2021,9.72
2/3/2021,9.73
2/4/2021,9.71
2/5/2021,9.76
2/8/2021,9.77
2/9/2021,9.81
2/10/2021,9.81
2/11/2021,9.82
2/12/2021,9.82
2/16/2021,9.81
2/17/2021,9.77
2/18/2021,9.78
2/19/2021,9.8
2/22/2021,9.8
2/23/2021,9.8
2/24/2021,9.8
2/25/2021,9.72
2/26/2021,9.66
3/1/2021,9.69
3/2/2021,9.71
3/3/2021,9.69
3/4/2021,9.63
3/5/2021,9.6
3/8/2021,9.56
3/9/2021,9.59
3/10/2021,9.61
3/11/2021,9.66
3/12/2021,9.63
3/15/2021,9.62
3/16/2021,9.63
3/17/2021,9.65
3/18/2021,9.62
3/19/2021,9.61
3/22/2021,9.61
3/23/2021,9.57
3/24/2021,9.57
3/25/2021,9.55
3/26/2021,9.56
3/29/2021,9.54
3/30/2021,9.51
3/31/2021,9.52
4/1/2021,9.53
4/5/2021,9.54
4/6/2021,9.57
4/7/2021,9.57
4/8/2021,9.59
4/9/2021,9.58
4/12/2021,9.57
4/13/2021,9.59
4/14/2021,9.62
4/15/2021,9.62
4/16/2021,9.63
4/19/2021,9.66
4/20/2021,9.64
4/21/2021,9.65
4/22/2021,9.64
4/23/2021,9.66
4/26/2021,9.66
4/27/2021,9.65
4/28/2021,9.67
4/29/2021,9.67
4/30/2021,9.63
5/3/2021,9.65
5/4/2021,9.63
5/5/2021,9.64
5/6/2021,9.66
5/7/2021,9.7
5/10/2021,9.71
5/11/2021,9.72
5/12/2021,9.66
5/13/2021,9.66
5/14/2021,9.69
5/17/2021,9.69
5/18/2021,9.71
5/19/2021,9.67
5/20/2021,9.7
5/21/2021,9.69
5/24/2021,9.71
5/25/2021,9.72
5/26/2021,9.7
5/27/2021,9.7
5/28/2021,9.7
6/1/2021,9.71
6/2/2021,9.71
6/3/2021,9.67
6/4/2021,9.7
6/7/2021,9.71
6/8/2021,9.7
6/9/2021,9.69
6/10/2021,9.7
6/11/2021,9.67
6/14/2021,9.67
6/15/2021,9.66
6/16/2021,9.6
6/17/2021,9.56
6/18/2021,9.53
6/21/2021,9.55
6/22/2021,9.55
6/23/2021,9.55
6/24/2021,9.55
6/25/2021,9.56
6/28/2021,9.55
6/29/2021,9.54
6/30/2021,9.53
7/1/2021,9.51
7/2/2021,9.53
7/6/2021,9.51
7/7/2021,9.51
7/8/2021,9.53
7/9/2021,9.55
7/12/2021,9.54
7/13/2021,9.51
7/14/2021,9.54
7/15/2021,9.53
7/16/2021,9.51
7/19/2021,9.5
7/20/2021,9.49
7/21/2021,9.51
7/22/2021,9.51
7/23/2021,9.51
7/26/2021,9.52
7/27/2021,9.53
7/28/2021,9.54
7/29/2021,9.57
7/30/2021,9.56
8/2/2021,9.56
8/3/2021,9.57
8/4/2021,9.55
8/5/2021,9.55
8/6/2021,9.52
8/9/2021,9.5
8/10/2021,9.49
8/11/2021,9.5
8/12/2021,9.49
8/13/2021,9.52
8/16/2021,9.52
8/17/2021,9.49
8/18/2021,9.49
8/19/2021,9.46
8/20/2021,9.46
8/23/2021,9.48
8/24/2021,9.49
8/25/2021,9.5
8/26/2021,9.48
8/27/2021,9.51
8/30/2021,9.51
8/31/2021,9.52
9/1/2021,9.53
9/2/2021,9.55
9/3/2021,9.56
9/7/2021,9.53
9/8/2021,9.52
9/9/2021,9.53
9/10/2021,9.53
9/13/2021,9.52
9/14/2021,9.53
9/15/2021,9.54
9/16/2021,9.51
9/17/2021,9.5
9/20/2021,9.49
9/21/2021,9.49
9/22/2021,9.47
9/23/2021,9.49
9/24/2021,9.47
9/27/2021,9.47
9/28/2021,9.44
